"Nompro","Fechfa","Cantid","Pcosto"
SKOPAR,2010-08-11 00:00:00.000,15.0,29.23
SKOPAR,2010-08-11 00:00:00.000,15.0,29.23
SKOPAR,2010-08-11 00:00:00.000,190.0,17.46
SKOPAR,2010-08-11 00:00:00.000,1.0,37.06
SKOPAR,2010-08-11 00:00:00.000,3.0,37.06
SKOPAR,2010-08-11 00:00:00.000,20.0,33.35
SKOPAR,2010-08-11 00:00:00.000,20.0,39.84
SKOPAR,2010-08-11 00:00:00.000,30.0,3.95
SKOPAR,2010-08-11 00:00:00.000,34.0,32.43
SKOPAR,2010-08-11 00:00:00.000,20.0,21.91
SKOPAR,2010-08-11 00:00:00.000,40.0,1.51
SKOPAR,2010-08-11 00:00:00.000,80.0,1.48
SKOPAR,2010-08-11 00:00:00.000,20.0,45.83
SKOPAR,2010-08-11 00:00:00.000,55.0,23.39
SKOPAR,2010-08-11 00:00:00.000,30.0,23.39
SKOPAR,2010-08-11 00:00:00.000,100.0,0.61
SKOPAR,2010-08-11 00:00:00.000,60.0,0.63
SKOPAR,2010-08-11 00:00:00.000,85.0,15.17
SKOPAR,2010-08-11 00:00:00.000,60.0,1.48
SKOPAR,2010-08-11 00:00:00.000,50.0,0.59
SKOPAR,2010-08-11 00:00:00.000,60.0,1.08
SKOPAR,2010-08-11 00:00:00.000,40.0,1.51
SKOPAR,2010-08-11 00:00:00.000,50.0,0.59
SKOPAR,2010-08-11 00:00:00.000,20.0,12.28
SKOPAR,2010-08-11 00:00:00.000,8.0,5.78
SKOPAR,2010-08-11 00:00:00.000,60.0,3.75
SKOPAR,2010-08-11 00:00:00.000,32.0,6.49
SKOPAR,2010-08-11 00:00:00.000,5.0,24.14
SKOPAR,2010-08-11 00:00:00.000,50.0,0.55
SKOPAR,2010-08-11 00:00:00.000,50.0,0.55
SKOPAR,2010-08-11 00:00:00.000,20.0,3.08
SKOPAR,2010-08-11 00:00:00.000,20.0,3.08
SKOPAR,2010-08-11 00:00:00.000,30.0,6.44
SKOPAR,2010-08-11 00:00:00.000,30.0,6.44
SKOPAR,2010-08-11 00:00:00.000,50.0,1.19
SKOPAR,2010-08-11 00:00:00.000,74.0,3.1
SKOPAR,2010-08-11 00:00:00.000,10.0,18.48
SKOPAR,2010-08-11 00:00:00.000,10.0,18.48
SKOPAR,2010-08-11 00:00:00.000,95.0,3.07
SKOPAR,2010-08-11 00:00:00.000,100.0,3.07
SKOPAR,2010-08-11 00:00:00.000,12.0,39.19
SKOPAR,2010-08-11 00:00:00.000,12.0,39.19
SKOPAR,2010-08-11 00:00:00.000,50.0,1.3
SKOPAR,2010-08-11 00:00:00.000,10.0,18.53
SKOPAR,2010-08-11 00:00:00.000,10.0,18.53
SKOPAR,2010-08-11 00:00:00.000,30.0,4.2
SKOPAR,2010-08-11 00:00:00.000,30.0,4.2
SKOPAR,2010-08-11 00:00:00.000,10.0,7.08
SKOPAR,2010-08-11 00:00:00.000,20.0,6.39
SKOPAR,2010-08-11 00:00:00.000,20.0,32.19
SKOPAR,2010-08-11 00:00:00.000,21.0,12.73
SKOPAR,2010-08-11 00:00:00.000,30.0,6.65
SKOPAR,2010-08-11 00:00:00.000,40.0,2.16
SKOPAR,2010-08-11 00:00:00.000,5.0,4.58
SKOPAR,2010-08-11 00:00:00.000,48.0,3.11
SKOPAR,2010-08-11 00:00:00.000,100.0,1.29
SKOPAR,2010-08-11 00:00:00.000,84.0,1.62
SKOPAR,2010-08-11 00:00:00.000,20.0,12.48
SKOPAR,2010-08-11 00:00:00.000,5.0,55.11
SKOPAR,2010-08-11 00:00:00.000,5.0,23.99
SKOPAR,2010-08-11 00:00:00.000,20.0,1.09
SKOPAR,2010-08-11 00:00:00.000,5.0,22.1
SKOPAR,2010-08-11 00:00:00.000,5.0,17.57
SKOPAR,2010-08-11 00:00:00.000,5.0,17.57
SKOPAR,2010-08-11 00:00:00.000,30.0,1.3
SKOPAR,2010-08-11 00:00:00.000,36.0,26.59
SKOPAR,2010-08-11 00:00:00.000,20.0,12.65
SKOPAR,2010-08-11 00:00:00.000,10.0,6.64
SKOPAR,2010-08-11 00:00:00.000,10.0,10.35
SKOPAR,2010-08-11 00:00:00.000,30.0,0.98
SKOPAR,2010-08-11 00:00:00.000,36.0,13.77
SKOPAR,2010-08-11 00:00:00.000,50.0,1.64
SKOPAR,2010-08-11 00:00:00.000,100.0,4.87
SKOPAR,2010-08-11 00:00:00.000,20.0,19.5
SKOPAR,2010-08-11 00:00:00.000,20.0,19.5
SKOPAR,2010-08-11 00:00:00.000,50.0,1.8
SKOPAR,2010-08-17 00:00:00.000,28.0,1.3
SKOPAR,2010-08-17 00:00:00.000,20.0,19.46
SKOPAR,2010-08-17 00:00:00.000,20.0,24.04
SKOPAR,2010-08-17 00:00:00.000,40.0,1.77
SKOPAR,2010-08-17 00:00:00.000,75.0,3.36
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,6.09
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,600.0,7.35
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,200.0,8.45
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,8.03
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,10.67
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,300.0,6.79
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,6.79
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,6.79
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,6.23
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,50.0,13.17
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,12.2
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,50.0,12.2
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,6.37
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,50.0,6.09
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,50.0,6.72
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,5.82
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,200.0,6.82
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,200.0,6.37
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,7.21
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,300.0,6.79
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,7.9
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,300.0,5.93
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,50.0,6.93
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,6.09
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,500.0,5.9
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,3.29
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,500.0,2.85
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,499.0,12.6
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,150.0,17.28
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,20.0,17.61
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,150.0,18.94
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,20.0,13.8
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,29.37
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,30.0,19.78
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,300.0,19.93
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,20.22
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,150.0,20.07
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,100.0,20.57
ARSEN INDUSTRIAL,2010-08-31 00:00:00.000,300.0,17.64
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,200.0,24.62
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,150.0,15.12
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,200.0,17.5
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,184.0,18.36
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,120.0,9.72
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,220.0,14.0
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,120.0,13.4
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,240.0,13.9
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,120.0,14.3
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,225.0,13.2
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,360.0,1.7
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,400.0,6.8
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,200.0,10.26
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,100.0,6.48
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,300.0,8.0
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,160.0,6.0
HOTECH AUTOMOBILE ELECTRICAL,2010-09-06 00:00:00.000,100.0,6.48
RONELL,2010-09-08 00:00:00.000,60.0,3.95
RONELL,2010-09-08 00:00:00.000,300.0,0.62
RONELL,2010-09-08 00:00:00.000,233.0,1.25
RONELL,2010-09-08 00:00:00.000,213.0,2.65
RONELL,2010-09-08 00:00:00.000,20.0,0.83
RONELL,2010-09-08 00:00:00.000,13.0,4.32
RONELL,2010-09-08 00:00:00.000,21.0,36.0
RONELL,2010-09-08 00:00:00.000,5.0,21.6
RONELL,2010-09-08 00:00:00.000,100.0,1.32
RONELL,2010-09-08 00:00:00.000,54.0,1.94
RONELL,2010-09-08 00:00:00.000,6.0,6.93
RONELL,2010-09-08 00:00:00.000,150.0,4.35
RONELL,2010-09-08 00:00:00.000,313.0,0.6
RONELL,2010-09-08 00:00:00.000,200.0,5.25
RONELL,2010-09-08 00:00:00.000,200.0,7.25
RONELL,2010-09-08 00:00:00.000,50.0,15.8
RONELL,2010-09-08 00:00:00.000,300.0,1.83
RONELL,2010-09-08 00:00:00.000,200.0,0.92
RONELL,2010-09-08 00:00:00.000,200.0,1.16
RONELL,2010-09-08 00:00:00.000,200.0,9.13
RONELL,2010-09-08 00:00:00.000,200.0,1.55
RONELL,2010-09-08 00:00:00.000,60.0,15.09
RONELL,2010-09-08 00:00:00.000,156.0,6.79
RONELL,2010-09-08 00:00:00.000,200.0,2.45
RONELL,2010-09-08 00:00:00.000,160.0,1.2
RONELL,2010-09-08 00:00:00.000,200.0,7.98
RONELL,2010-09-08 00:00:00.000,1000.0,0.18
RONELL,2010-09-08 00:00:00.000,60.0,0.8
RONELL,2010-09-08 00:00:00.000,50.0,5.49
RONELL,2010-09-08 00:00:00.000,150.0,5.45
RONELL,2010-09-08 00:00:00.000,100.0,0.49
RONELL,2010-09-08 00:00:00.000,64.0,15.75
RONELL,2010-09-08 00:00:00.000,100.0,0.36
RONELL,2010-09-08 00:00:00.000,16.0,8.96
RONELL,2010-09-08 00:00:00.000,100.0,0.75
RONELL,2010-09-08 00:00:00.000,208.0,5.75
RONELL,2010-09-08 00:00:00.000,800.0,5.65
RONELL,2010-09-08 00:00:00.000,200.0,0.32
RONELL,2010-09-08 00:00:00.000,50.0,5.15
RONELL,2010-09-08 00:00:00.000,100.0,2.3
RONELL,2010-09-08 00:00:00.000,84.0,6.15
RONELL,2010-09-08 00:00:00.000,200.0,0.5
RONELL,2010-09-08 00:00:00.000,50.0,4.55
RONELL,2010-09-08 00:00:00.000,1535.0,0.81
RONELL,2010-09-08 00:00:00.000,1000.0,3.78
RONELL,2010-09-08 00:00:00.000,30.0,9.48
RONELL,2010-09-08 00:00:00.000,1000.0,0.76
RONELL,2010-09-08 00:00:00.000,800.0,3.78
RONELL,2010-09-08 00:00:00.000,2000.0,0.31
RONELL,2010-09-08 00:00:00.000,560.0,0.35
RONELL,2010-09-08 00:00:00.000,640.0,0.28
RONELL,2010-09-08 00:00:00.000,1000.0,3.65
RONELL,2010-09-08 00:00:00.000,1000.0,0.23
RONELL,2010-09-08 00:00:00.000,200.0,0.32
RONELL,2010-09-08 00:00:00.000,200.0,0.32
RONELL,2010-09-08 00:00:00.000,20.0,0.37
RONELL,2010-09-08 00:00:00.000,100.0,0.32
RONELL,2010-09-08 00:00:00.000,100.0,1.2
RONELL,2010-09-08 00:00:00.000,300.0,1.11
RONELL,2010-09-08 00:00:00.000,200.0,3.83
RONELL,2010-09-08 00:00:00.000,500.0,0.17
RONELL,2010-09-08 00:00:00.000,200.0,0.28
RONELL,2010-09-08 00:00:00.000,50.0,7.51
RONELL,2010-09-08 00:00:00.000,100.0,0.69
RONELL,2010-09-08 00:00:00.000,60.0,1.55
RONELL,2010-09-08 00:00:00.000,150.0,2.16
RONELL,2010-09-08 00:00:00.000,500.0,7.92
RONELL,2010-09-08 00:00:00.000,240.0,1.5
RONELL,2010-09-08 00:00:00.000,300.0,1.09
RONELL,2010-09-08 00:00:00.000,50.0,23.19
RONELL,2010-09-08 00:00:00.000,3.0,21.4
RONELL,2010-09-08 00:00:00.000,10.0,42.5
RONELL,2010-09-08 00:00:00.000,400.0,3.15
RONELL,2010-09-08 00:00:00.000,60.0,6.55
RONELL,2010-09-08 00:00:00.000,60.0,6.55
RONELL,2010-09-08 00:00:00.000,300.0,8.98
RONELL,2010-09-08 00:00:00.000,200.0,4.97
RONELL,2010-09-08 00:00:00.000,40.0,1.15
RONELL,2010-09-08 00:00:00.000,59.0,2.15
RONELL,2010-09-08 00:00:00.000,500.0,0.53
RONELL,2010-09-08 00:00:00.000,500.0,0.12
RONELL,2010-09-08 00:00:00.000,48.0,6.75
RONELL,2010-09-08 00:00:00.000,60.0,6.75
RONELL,2010-09-08 00:00:00.000,20.0,27.5
RONELL,2010-09-08 00:00:00.000,500.0,0.19
RONELL,2010-09-08 00:00:00.000,100.0,0.72
RONELL,2010-09-08 00:00:00.000,51.0,11.37
RONELL,2010-09-08 00:00:00.000,100.0,10.6
RONELL,2010-09-08 00:00:00.000,60.0,6.86
RONELL,2010-09-08 00:00:00.000,156.0,28.6
RONELL,2010-09-08 00:00:00.000,50.0,3.45
RONELL,2010-09-08 00:00:00.000,60.0,2.57
RONELL,2010-09-08 00:00:00.000,50.0,23.85
RONELL,2010-09-08 00:00:00.000,10.0,22.01
RONELL,2010-09-08 00:00:00.000,20.0,3.25
RONELL,2010-09-08 00:00:00.000,200.0,6.25
RONELL,2010-09-08 00:00:00.000,30.0,6.55
RONELL,2010-09-08 00:00:00.000,100.0,4.56
RONELL,2010-09-08 00:00:00.000,30.0,11.25
RONELL,2010-09-08 00:00:00.000,204.0,2.69
RONELL,2010-09-08 00:00:00.000,24.0,11.44
RONELL,2010-09-08 00:00:00.000,80.0,4.95
RONELL,2010-09-08 00:00:00.000,100.0,3.95
RONELL,2010-09-08 00:00:00.000,420.0,1.21
RONELL,2010-09-08 00:00:00.000,54.0,5.34
RONELL,2010-09-08 00:00:00.000,100.0,4.78
RONELL,2010-09-08 00:00:00.000,200.0,1.95
RONELL,2010-09-08 00:00:00.000,800.0,0.52
RONELL,2010-09-08 00:00:00.000,320.0,4.05
RONELL,2010-09-08 00:00:00.000,40.0,2.66
RONELL,2010-09-08 00:00:00.000,40.0,2.84
RONELL,2010-09-08 00:00:00.000,54.0,9.25
RONELL,2010-09-08 00:00:00.000,50.0,4.75
RONELL,2010-09-08 00:00:00.000,120.0,5.75
RONELL,2010-09-08 00:00:00.000,5.0,16.25
RONELL,2010-09-08 00:00:00.000,20.0,12.25
CHINA AND CANTON,2010-10-15 00:00:00.000,200.0,20.78
CHINA AND CANTON,2010-10-15 00:00:00.000,150.0,20.49
CHINA AND CANTON,2010-10-15 00:00:00.000,200.0,18.13
CHINA AND CANTON,2010-10-15 00:00:00.000,150.0,5.72
CHINA AND CANTON,2010-10-15 00:00:00.000,200.0,5.24
CHINA AND CANTON,2010-10-15 00:00:00.000,100.0,5.37
CHINA AND CANTON,2010-10-15 00:00:00.000,200.0,5.54
CHINA AND CANTON,2010-10-15 00:00:00.000,300.0,8.76
CHINA AND CANTON,2010-10-15 00:00:00.000,700.0,11.96
CHINA AND CANTON,2010-10-15 00:00:00.000,100.0,10.34
CHINA AND CANTON,2010-10-15 00:00:00.000,100.0,11.65
GAHBIN CORP.,2010-10-18 00:00:00.000,50.0,3.06
MEGO S.R.L.,2010-10-18 00:00:00.000,3000.0,2.1
"PORTER, INDUSTRIES",2010-10-28 00:00:00.000,600.0,7.3
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.12
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.94
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,50.0,2.72
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,50.0,3.63
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,50.0,2.67
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,75.0,2.85
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,75.0,2.73
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,75.0,2.54
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,4.22
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,3.01
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,3.58
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,3.42
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,2.82
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,80.0,2.66
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,150.0,3.78
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,200.0,2.88
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,3.14
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,270.0,2.52
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,2.98
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,2.21
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,3.77
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,500.0,2.32
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,750.0,2.82
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,75.0,3.71
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,3.53
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,1500.0,3.12
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,24.0,2.94
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,2.94
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,2.5
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,50.0,2.76
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,20.0,4.07
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.57
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.73
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,1000.0,3.02
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.87
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,50.0,2.29
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,500.0,2.72
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,101.0,2.94
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,2.51
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,4.49
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.46
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,200.0,3.24
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,50.0,3.23
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,3.61
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,150.0,2.68
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,500.0,2.68
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,25.0,3.17
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,2.72
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,3.43
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,100.0,3.2
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,150.0,4.8
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,250.0,3.0
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,1520.0,3.03
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,500.0,3.49
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,500.0,3.61
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,300.0,3.42
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,600.0,3.57
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,800.0,3.45
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,300.0,2.63
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,500.0,2.72
ARSEN INDUSTRIAL,2010-11-10 00:00:00.000,300.0,3.35
RONELL,2010-11-10 00:00:00.000,200.0,0.19
RONELL,2010-11-10 00:00:00.000,36.0,4.85
RONELL,2010-11-10 00:00:00.000,72.0,4.85
RONELL,2010-11-10 00:00:00.000,144.0,4.85
RONELL,2010-11-10 00:00:00.000,72.0,4.85
RONELL,2010-11-10 00:00:00.000,108.0,4.85
RONELL,2010-11-10 00:00:00.000,48.0,3.85
RONELL,2010-11-10 00:00:00.000,144.0,3.85
RONELL,2010-11-10 00:00:00.000,192.0,3.85
RONELL,2010-11-10 00:00:00.000,96.0,3.85
RONELL,2010-11-10 00:00:00.000,300.0,1.23
RONELL,2010-11-10 00:00:00.000,12.0,11.69
RONELL,2010-11-10 00:00:00.000,200.0,0.36
RONELL,2010-11-10 00:00:00.000,200.0,0.39
RONELL,2010-11-10 00:00:00.000,30.0,29.6
RONELL,2010-11-10 00:00:00.000,60.0,16.95
RONELL,2010-11-10 00:00:00.000,900.0,1.83
RONELL,2010-11-10 00:00:00.000,72.0,1.16
RONELL,2010-11-10 00:00:00.000,60.0,1.12
RONELL,2010-11-10 00:00:00.000,50.0,0.72
RONELL,2010-11-10 00:00:00.000,100.0,1.2
RONELL,2010-11-10 00:00:00.000,1000.0,0.22
RONELL,2010-11-10 00:00:00.000,60.0,3.8
RONELL,2010-11-10 00:00:00.000,100.0,11.45
RONELL,2010-11-10 00:00:00.000,150.0,4.75
RONELL,2010-11-10 00:00:00.000,200.0,0.51
RONELL,2010-11-10 00:00:00.000,40.0,4.4
RONELL,2010-11-10 00:00:00.000,32.0,8.96
RONELL,2010-11-10 00:00:00.000,200.0,0.32
RONELL,2010-11-10 00:00:00.000,50.0,5.15
RONELL,2010-11-10 00:00:00.000,84.0,6.15
RONELL,2010-11-10 00:00:00.000,200.0,0.5
RONELL,2010-11-10 00:00:00.000,360.0,4.55
RONELL,2010-11-10 00:00:00.000,40.0,9.48
RONELL,2010-11-10 00:00:00.000,40.0,9.48
RONELL,2010-11-10 00:00:00.000,1500.0,0.31
RONELL,2010-11-10 00:00:00.000,1120.0,0.38
RONELL,2010-11-10 00:00:00.000,640.0,0.3
RONELL,2010-11-10 00:00:00.000,60.0,9.25
RONELL,2010-11-10 00:00:00.000,160.0,1.5
RONELL,2010-11-10 00:00:00.000,150.0,0.25
RONELL,2010-11-10 00:00:00.000,50.0,13.23
RONELL,2010-11-10 00:00:00.000,1000.0,0.24
RONELL,2010-11-10 00:00:00.000,200.0,0.32
RONELL,2010-11-10 00:00:00.000,150.0,0.37
RONELL,2010-11-10 00:00:00.000,160.0,0.32
RONELL,2010-11-10 00:00:00.000,500.0,0.17
RONELL,2010-11-10 00:00:00.000,42.0,14.75
RONELL,2010-11-10 00:00:00.000,300.0,0.28
RONELL,2010-11-10 00:00:00.000,20.0,7.4
RONELL,2010-11-10 00:00:00.000,30.0,11.38
RONELL,2010-11-10 00:00:00.000,60.0,1.55
RONELL,2010-11-10 00:00:00.000,75.0,3.97
RONELL,2010-11-10 00:00:00.000,60.0,2.16
RONELL,2010-11-10 00:00:00.000,50.0,0.57
RONELL,2010-11-10 00:00:00.000,50.0,0.36
RONELL,2010-11-10 00:00:00.000,60.0,3.95
RONELL,2010-11-10 00:00:00.000,300.0,0.62
RONELL,2010-11-10 00:00:00.000,60.0,27.45
RONELL,2010-11-10 00:00:00.000,20.0,11.25
RONELL,2010-11-10 00:00:00.000,32.0,21.12
RONELL,2010-11-10 00:00:00.000,208.0,8.98
RONELL,2010-11-10 00:00:00.000,100.0,1.15
RONELL,2010-11-10 00:00:00.000,7.0,7.25
RONELL,2010-11-10 00:00:00.000,159.0,7.25
RONELL,2010-11-10 00:00:00.000,20.0,1.3
RONELL,2010-11-10 00:00:00.000,20.0,1.3
RONELL,2010-11-10 00:00:00.000,30.0,8.75
RONELL,2010-11-10 00:00:00.000,200.0,1.55
RONELL,2010-11-10 00:00:00.000,71.0,15.84
RONELL,2010-11-10 00:00:00.000,300.0,4.12
RONELL,2010-11-10 00:00:00.000,30.0,11.25
RONELL,2010-11-10 00:00:00.000,20.0,9.75
RONELL,2010-11-10 00:00:00.000,18.0,17.9
RONELL,2010-11-10 00:00:00.000,40.0,12.25
RONELL,2010-11-10 00:00:00.000,100.0,0.83
RONELL,2010-11-10 00:00:00.000,250.0,1.94
RONELL,2010-11-10 00:00:00.000,50.0,4.75
RONELL,2010-11-10 00:00:00.000,20.0,16.25
RONELL,2010-11-10 00:00:00.000,100.0,2.65
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,78.0,20.0
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,50.0,7.5
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,50.0,2.0
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,200.0,11.2
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,50.0,12.65
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,100.0,12.65
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,1000.0,1.43
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,192.0,2.7
"PORTER, INDUSTRIES",2010-11-10 00:00:00.000,500.0,1.67
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,120.0,12.48
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,160.0,6.18
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,32.0,22.65
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,7.86
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,80.0,4.35
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,4.61
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,60.0,5.35
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,30.0,3.83
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,60.0,1.27
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,40.0,2.08
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,50.0,2.1
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,200.0,0.21
TANTIVY AUTOMOTIVE CO. LTD.,2010-11-10 00:00:00.000,120.0,2.94
