"idereg","tiptran","fechfa","codart","nomart","codori","cantid","pcosto","pventa","can_ven","cos_ven","venta"
"1",VE,2010-08-26 00:00:00.000,HY-059,Terminal direccion verna/04 mobis,6,10,6.27,15.8,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-061,Terminal barra est. der. ver/04 mobis,6,2,6.27,17.95,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-063,Terminal barra est. izq. ver/04 mobis,6,2,6.27,17.95,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-073,Filtro aire atos onnuri,6,2,1.82,3.87,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-077,Malla bomba gasolina verna mobis,6,12,1.98,4.99,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-085,Ruliman rueda dela. verna mobis,6,4,23.43,49.98,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-088,Bomba aceite verna getz dosc 1.6/mobis,6,1,38.54,82.21,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-096,Manija puerta interior der. accent 99 mobis,6,5,1.47,2.85,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-099,Reten arbol levas / todos hyundai/alterno,6,10,0.71,0.87,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-105,Sellos valvula accent verna mobis,6,160,0.39,0.99,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,2,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,3,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,5,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-123,Valvula admision verna mobis,6,24,2.44,6.15,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-123,Valvula admision verna mobis,6,16,2.44,6.15,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-124,Valvula escape verna mobis,6,7,3.03,8.8,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-124,Valvula escape verna mobis,6,24,3.03,8.8,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-162,Sensor posici�n cig�e�al accent/mobis,6,1,17.64,34.57,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-165,Empaque cabezote verna accent 1.5 Doch/mobis,6,5,10.5,25.7,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-167,Trompo retro atos/mobis,6,4,3.62,9.4,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-172,Buje peq.mesa suspensi�n verna/mobis,6,12,1.52,4.05,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-180,Trompo retro verna/mobis,6,2,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-180,Trompo retro verna/mobis,6,20,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-184,Ret�n tapa v�lvula verna/mobis,6,48,1.38,2.99,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-187,Ret�n cig�e�al dela.atos/alterno pos,6,10,0.88,1.08,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-198,Empaque cabezote verna1.6 doch metal/onmuri,6,2,7.04,14.85,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-199,Empaque cabezote accent verna1.5 doch mental/onnur,6,2,6.24,13.5,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-201,Empaque cabezote new verna 07 metal/onnuri,6,4,6.58,10.64,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-201,Empaque cabezote new verna 07 metal/onnuri,6,6,6.58,10.64,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-203,Empaque tapa v�lvula getz verna/mobis,6,4,5.32,8.6,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-219,Toma/ducto agua largo atoz/mobis,6,1,10.53,16.11,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-234,Ret�n semi eje verna/mobis,6,30,1.06,2.64,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-240,Rotula superior new accent 06/mobis,6,12,8.96,23.02,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-247,Espiral post. accent 94-97 /mobis,6,2,9.27,22.5,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-249,Espiral post.verna 99-05/mobis,6,2,13.83,34.2,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-253,Bocin puente post. gra. atoz /onnuri,6,2,2.47,3.79,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-260,Reparaci�n cilindro maestro freno verna99-05/mobis,6,2,5.52,14.19,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-283,Flasher relay verna mobis (95550-39000),6,5,4.38,11.3,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-283,Flasher relay verna mobis (95550-39000),6,5,4.38,11.3,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-290,Reloj veloc�metro verna mobis,6,1,20.52,51.0,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-295,Pi��n cigue�al atos mobis,6,1,3.0,9.35,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-295,Pi��n cigue�al atos mobis,6,4,3.0,9.35,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-304,Empaque cabezote verna 1.5 asbesti/autox,6,12,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,4,2.78,5.92,0.0,0.0,0.0
